0.0,0.0
0.08163265306122448,0.038363148505351795
0.16326530612244897,0.0760963751728522
0.24489795918367346,0.11258010146381223
0.32653061224489793,0.14721526560118134
0.4081632653061224,0.17943315914736477
0.4897959183673469,0.20870476518104591
0.5714285714285714,0.23454944474040892
0.6530612244897959,0.2565428289016038
0.7346938775510203,0.2743237869047437
0.8163265306122448,0.28760035591099814
0.8979591836734693,0.29615453502433503
0.9795918367346939,0.29984586486020637
1.0612244897959182,0.2986137338847595
1.1428571428571428,0.2924783736545471
1.2244897959183672,0.2815405266149282
1.3061224489795917,0.2659797919119
1.3877551020408163,0.24605167637908681
1.4693877551020407,0.2220833991225947
1.5510204081632653,0.19446851859233652
1.6326530612244896,0.1636604703631647
1.7142857142857142,0.13016512173526745
1.7959183673469385,0.09453246540708637
1.8775510204081631,0.05734758861041176
1.9591836734693877,0.019221065994213967
2.0408163265306123,-0.019221065994213898
2.1224489795918364,-0.05734758861041156
2.204081632653061,-0.09453246540708606
2.2857142857142856,-0.1301651217352674
2.36734693877551,-0.16366047036316453
2.4489795918367343,-0.19446851859233635
2.530612244897959,-0.2220833991225945
2.6122448979591835,-0.24605167637908668
2.693877551020408,-0.26597979191189997
2.7755102040816326,-0.28154052661492807
2.8571428571428568,-0.292478373654547
2.9387755102040813,-0.2986137338847594
3.020408163265306,-0.29984586486020637
3.1020408163265305,-0.29615453502433503
3.1836734693877546,-0.2876003559109983
3.265306122448979,-0.27432378690474385
3.346938775510204,-0.2565428289016039
3.4285714285714284,-0.23454944474040895
3.510204081632653,-0.20870476518104608
3.591836734693877,-0.1794331591473651
3.6734693877551017,-0.1472152656011816
3.7551020408163263,-0.11258010146381237
3.836734693877551,-0.07609637517285225
3.9183673469387754,-0.03836314850535199
4.0,-7.347880794884119e-17
